"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2019-06-08,42,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-09,18,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-10,16,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-11,13,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-12,19,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-13,19,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-14,15,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-15,33,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-16,32,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-17,33,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-18,17,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-19,22,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-20,28,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-21,19,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-22,29,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-23,28,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-24,39,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-25,37,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-26,39,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-27,54,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-28,49,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-29,42,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-06-30,44,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-01,40,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-02,44,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-03,47,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-04,55,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-05,32,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-06,38,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-07,34,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-08,42,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-09,25,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-10,28,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-11,33,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-12,29,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-13,38,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-14,43,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-15,58,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-16,56,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-17,55,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-18,52,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-19,41,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-20,42,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-21,38,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-22,41,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-23,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-24,29,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-25,31,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-26,38,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-27,36,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-28,38,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-29,35,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-30,29,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-07-31,26,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-01,40,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-02,30,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-03,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-04,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-05,17,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-06,24,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-20,36,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-21,40,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-22,30,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-23,26,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-24,26,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-25,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-26,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-27,26,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-28,33,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-29,35,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-30,43,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-08-31,46,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-01,32,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-02,31,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-03,25,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-12,51,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-13,35,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-14,21,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-15,15,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-16,23,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-17,23,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-18,17,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-19,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-20,24,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-21,39,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-22,28,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-23,34,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-24,31,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-25,36,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-26,47,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-27,46,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-28,41,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-29,54,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-09-30,39,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-01,35,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-02,52,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-03,59,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-04,58,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-06,18,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-07,16,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-09,21,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-10,12,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-11,21,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-12,26,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-13,25,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-14,17,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-15,29,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-16,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-17,9,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-18,13,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-19,32,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-20,10,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-21,15,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-22,18,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-23,12,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-24,23,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-25,21,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-26,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-27,19,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-28,18,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-29,19,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-30,12,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-10-31,10,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-01,9,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-02,18,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-03,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-04,30,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-05,28,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-06,28,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-07,32,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-08,14,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-09,14,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-10,28,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-11,32,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-12,17,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-13,10,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-14,26,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-15,23,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-16,33,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-17,14,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-18,20,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-19,27,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-20,35,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-21,41,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-22,48,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-23,30,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-24,8,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-25,21,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-26,40,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-27,37,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-28,9,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-29,11,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-11-30,8,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-01,8,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-04,19,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-05,14,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-06,38,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-07,32,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-08,15,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-09,15,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-10,19,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-11,4,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-12,23,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-13,28,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-14,5,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-15,17,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-16,36,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-17,13,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-18,10,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-19,25,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-20,37,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-21,45,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-22,42,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-23,28,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-24,19,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-29,29,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-30,10,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-12-31,10,"Pitt Agri. Center","PM 2.5","Pitt",35.6412760008938,-77.360126
2019-01-01,24,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-02,27,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-03,18,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-04,15,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-05,13,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-06,31,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-07,36,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-08,33,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-09,13,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-10,20,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-11,39,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-12,47,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-13,16,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-14,8,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-15,13,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-16,27,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-17,51,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-18,31,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-19,30,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-20,15,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-21,29,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-22,40,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-23,19,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-24,21,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-25,30,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-26,43,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-27,50,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-28,52,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-29,50,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-30,44,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-01-31,38,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-01,57,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-02,45,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-03,52,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-04,53,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-05,56,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-06,63,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-07,33,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-08,22,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-09,25,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-10,35,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-11,30,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-12,19,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-13,19,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-14,31,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-15,53,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-16,21,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-17,24,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-18,15,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-19,31,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-20,13,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-21,24,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-22,15,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-23,20,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-24,19,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-25,17,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-26,35,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-27,43,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-02-28,55,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-01,54,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-02,21,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-03,33,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-04,24,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-05,25,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-06,26,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-07,32,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-08,44,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-09,38,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-10,28,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-11,23,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-12,31,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-13,40,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-14,30,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-15,22,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-16,20,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-17,26,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-18,33,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-19,42,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-20,35,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-21,51,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-27,23,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-28,29,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-29,43,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-30,50,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-03-31,21,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-01,15,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-02,30,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-03,39,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-04,45,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-05,25,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-06,23,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-07,28,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-08,22,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-09,14,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-10,18,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-11,29,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-12,28,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-13,32,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-14,29,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-15,19,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-16,22,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-17,27,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-18,40,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-19,17,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-20,8,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-21,11,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-22,14,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-23,27,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-24,35,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-25,38,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-26,21,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-27,23,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-28,31,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-29,43,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-04-30,49,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-01,40,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-02,33,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-03,30,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-04,27,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-05,12,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-06,14,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-07,26,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-09,34,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-10,30,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-11,16,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-12,8,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-13,15,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-14,20,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-15,25,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-16,28,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-17,41,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-18,51,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-19,53,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-20,43,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-21,28,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-22,43,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-23,52,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-28,30,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-29,48,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-30,48,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-05-31,32,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-06-01,45,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-06-02,50,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-06-03,54,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-06-04,58,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
2019-06-05,60,"Bryson City","PM 2.5","Swain",35.434767,-83.442133
